"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         238,       -3.90797025,       -3.90938722,      -4.117745845,      -4.150590869,      -3.471110843,      -8.482525493
          0,           0,         239,      -4.052008755,      -3.930407895,      -4.133889674,      -4.181214393,      -3.614583435,      -8.501176123
          0,           0,         240,      -4.081422614,      -3.952157142,      -4.143348785,      -4.236004844,      -3.626913236,      -8.498634003
          0,           0,         241,      -3.981136926,      -3.965532582,      -4.135316957,      -4.235644222,      -3.513688406,      -8.470068847
          0,           0,         242,      -3.883230744,      -3.974280836,      -4.121915287,      -4.161504027,      -3.415138022,      -8.412498801
          0,           0,         243,      -3.768751698,      -3.978335563,      -4.095308366,      -4.127082456,      -3.302074538,      -8.353504781
          0,           0,         244,      -3.771627282,      -3.964968415,      -4.082755105,      -4.148940607,       -3.30556951,       -8.30988796
          0,           0,         245,      -3.782972375,      -3.936381443,      -4.070251987,      -4.127436478,      -3.317921141,      -8.280747412
          0,           0,         246,      -3.864668049,      -3.903901844,      -4.064481166,      -4.114518447,      -3.395715345,        -8.2492962
          0,           0,         247,      -3.945032196,      -3.880722424,      -4.067291938,      -4.092930362,      -3.475141174,      -8.226272898
          0,           0,         248,      -4.007635355,      -3.867938624,      -4.067527505,      -4.105602908,      -3.542954453,      -8.211887185
          0,           0,         249,      -4.003957607,        -3.8695918,      -4.051964744,       -4.12186367,      -3.546728698,      -8.195606095
          0,           0,         250,      -4.009836827,      -3.826554587,      -4.053753491,       -4.13128008,       -3.55949952,      -8.185589994
          0,           0,         251,      -4.021579236,      -3.805368464,       -4.05887935,      -4.176263156,      -3.574885683,      -8.182827008
          0,           0,         252,      -3.892715557,      -3.778890659,      -4.068308994,      -4.166952179,      -3.443877373,       -8.19117288
          0,           0,         253,      -3.852958711,      -3.758181932,      -4.081426124,      -3.831422374,      -3.403423667,      -8.202162754
          0,           0,         254,      -4.046097398,      -3.839603035,      -4.109141134,      -3.963845119,      -3.581861608,        -8.2033016
          0,           0,         255,      -4.091381542,      -3.810535781,      -4.139111925,      -4.065144057,      -3.641729217,      -8.214562469
          0,           0,         256,      -4.056360584,      -3.790395775,       -4.15656458,      -4.217066186,      -3.614809415,       -8.21724182
          0,           0,         257,      -3.989147522,      -3.793708281,      -4.170527674,       -4.44843026,        -3.5480252,      -8.227376725
          0,           0,         258,      -3.930439833,      -3.798810207,      -4.212495908,      -4.266500556,      -3.487371148,      -8.232355073
          0,           0,         259,       -3.81412389,      -3.795303801,      -4.282254046,      -4.247510176,      -3.362541982,      -8.269694093
          0,           0,         260,       -3.79596178,      -3.824655842,      -4.308204046,       -4.07472501,       -3.34314532,      -8.282069028
          0,           0,         261,      -3.722846144,      -3.849581555,       -4.32629712,      -4.085487724,      -3.260203172,      -8.308680358
          0,           0,         262,      -3.808017618,      -3.879312932,      -4.366563293,      -4.008168968,      -3.355972163,       -8.34116011
          0,           0,         263,      -3.902922783,      -3.899238847,      -4.406794567,      -4.212048273,      -3.453804067,      -8.381101052
          0,           0,         264,      -3.987785616,      -3.982719568,      -4.394453105,      -4.199961156,      -3.535726422,      -8.385517852
          0,           0,         265,      -4.102224066,      -4.027921292,      -4.389492774,      -4.275851006,      -3.654755942,      -8.418961413
          0,           0,         266,      -4.124936591,      -4.058591039,      -4.410032876,      -4.351212392,      -3.672679789,      -8.457072138
          0,           0,         267,      -4.187175834,      -4.102038649,      -4.389456648,      -4.330667859,      -3.725141427,       -8.48184121
          0,           0,         268,      -4.320202677,       -4.08594625,      -4.408395705,      -4.387130165,      -3.863217134,      -8.498457221
          0,           0,         269,      -4.019570698,      -4.035055146,      -4.443812953,      -4.398656322,      -3.557751226,      -8.525114455
          0,           0,         270,      -3.988952389,      -4.022802992,       -4.44955416,      -4.394008119,      -3.525637155,      -8.538605531
          0,           0,         271,      -4.128041078,      -4.078602163,      -4.480865997,      -4.414901873,      -3.688560127,      -8.555354203
          0,           0,         272,      -4.033356212,      -4.103754675,      -4.493610578,      -4.347564001,      -3.595044379,      -8.614947263
          0,           0,         273,      -4.376918263,      -4.227307398,      -4.529362444,      -4.405388613,       -3.93103621,      -8.676390261
          0,           0,         274,      -4.427040842,      -4.253789783,      -4.539780274,      -4.497525811,      -3.990732301,      -8.714680986
          0,           0,         275,      -4.359946395,      -4.293380409,      -4.536102516,      -4.534347723,      -3.904648428,      -8.751508806
          0,           0,         276,      -4.355133733,      -4.296590106,      -4.524234234,      -4.511116689,      -3.896181754,      -8.741646579
          0,           0,         277,      -4.185218465,      -4.272769776,       -4.51473593,      -4.475917258,      -3.731182969,      -8.728090521
          0,           0,         278,      -4.153976082,      -4.225711709,      -4.499969543,      -4.474967097,      -3.706084387,      -8.658064764
          0,           0,         279,       -3.95528653,      -4.211769466,      -4.487834605,      -4.323744199,       -3.50359076,      -8.694715391
          0,           0,         280,      -4.200389486,      -4.212159119,      -4.455024282,      -4.308005261,      -3.749487962,      -8.694422838
          0,           0,         281,      -3.988813289,      -4.201219074,       -4.42470964,      -4.175407556,      -3.534360158,      -8.559949261
          0,           0,         282,      -3.763199534,      -4.167712957,      -4.264327391,      -3.886816524,       -3.30336292,      -8.494608148
          0,           0,         283,      -3.888810147,      -4.027575651,      -4.200983532,      -3.992286982,      -3.435737023,      -8.460870506
          0,           0,         284,      -3.671117105,      -3.921458275,      -4.151089227,      -4.014536396,      -3.212820021,      -8.425646688
          0,           0,         285,       -3.65392555,      -3.994662643,      -4.132607889,      -4.006948748,      -3.193801294,      -8.427430715
          0,           0,         286,      -3.787600541,      -4.016750859,      -4.184767499,      -3.925595088,      -3.326432111,      -8.481352865
          0,           0,         287,      -4.016565879,      -3.990481963,      -4.292809341,      -4.048082362,      -3.557776492,      -8.579424079
          0,           0,         288,       -4.02172156,      -3.989229401,      -4.325025579,       -4.14606601,      -3.562304474,      -8.691060962
          0,           0,         289,      -4.029900039,      -4.011455665,      -4.329503226,      -4.201476414,      -3.562629443,      -8.747403442
          0,           0,         290,      -4.125261348,      -4.060140984,      -4.332791282,      -4.247341996,      -3.663252115,      -8.735699779
          0,           0,         291,      -4.169629052,      -4.121352745,      -4.339511594,      -4.322324013,      -3.716346178,      -8.711258037
          0,           0,         292,      -4.171129597,       -4.14349932,      -4.348100939,      -4.345009996,      -3.718529782,      -8.699955536
          0,           0,         293,       -4.13743525,       -4.17029823,      -4.366526964,      -4.359369653,      -3.670995563,      -8.665818245
          0,           0,         294,      -4.033903727,      -4.210675895,      -4.406797981,      -4.370781815,      -3.563545294,      -8.661362344
          0,           0,         295,      -4.104560508,      -4.223688289,      -4.453905847,       -4.38596669,      -3.634417073,      -8.668640759
