"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Skin_Friction_Coefficient_z","Heat_Flux","Y_Plus","Eddy_Viscosity"
2511, 8.636440013551997e-01, 1.473789704671256e+00, -2.506350043839962e-02, 8.992086989176549e-01, 1.553340993413275e+02, 5.633360993601525e+01, -2.034353269561069e+01, 2.165594497933066e+05, 4.300810767536205e-05, 8.045924494729782e+04, 3.117064567387141e+02, 5.230981309315758e-01, -2.916442718202190e-01, 1.900790118479149e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.891283479187366e-07
2512, 5.277117281319305e+00, 1.094422400460608e+00, -1.571148243653826e+00, 1.131050488661840e+00, 3.122171891883242e+02, 2.465802197842440e+00, 1.871820440379446e+01, 2.792135686967501e+05, 4.938139165413182e-05, 9.438539966172962e+04, 2.907054492830306e+02, 8.090809495521555e-01, 8.722392494843930e-03, 1.801601190631411e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.292412885165510e-06
2513, 2.720321797745049e+01, 1.040852431634059e+01, 2.119714097340851e+01, 1.136348470466406e+00, 3.242532560265108e+02, -6.409549917332098e-03, 1.739872653511638e+01, 2.813619346471850e+05, 4.727531511115594e-05, 9.398657758187421e+04, 2.881274589434836e+02, 8.397614776489185e-01, 1.203871144769604e-04, 1.789188865902329e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.777263914819298e-06
2514, -8.680233676487292e-02, 4.202511869082100e-02, 9.662412065847235e-02, 1.435709071725089e+00, 2.710783167455895e+02, 1.138260054187089e+01, 8.961596557460530e+01, 3.468604999352111e+05, 6.223307290996867e-05, 1.273708597482005e+05, 3.090537239877622e+02, 5.647158270172127e-01, 7.201702271798512e-01, 1.888445172459250e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.040254069190818e-05
2515, 1.146817927884785e+00, 4.919835329918130e-01, -5.385277866325872e-02, 9.656861227141095e-01, 2.660179410280193e+01, 4.671786648280899e+00, 1.569854804482457e+01, 2.279851779284179e+05, 6.389810119446603e-05, 9.099195053864070e+04, 3.282444031047617e+02, 8.906864008029701e-02, -6.446931149856407e-02, 1.976609441475445e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.834228747460828e-06
2516, -6.593771527188720e-01, 2.088240584768411e+00, 1.089812746312935e-01, 1.161892210293725e+00, 3.194521707995711e+02, 7.715978572008357e+00, 2.334462520033408e+01, 2.867547162550072e+05, 4.799452965440424e-05, 9.703171084023896e+04, 2.909230915699845e+02, 8.064632346059937e-01, 6.579943046604982e-02, 1.802646647731087e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.260010895704320e-06
2517, 2.502321705966797e+00, 7.446847112877645e-01, -1.916596005175098e+00, 1.108488596287101e+00, 3.243045189573922e+02, -2.309060228140686e+00, 1.531362440357302e+01, 2.751184890075415e+05, 4.748875459408954e-05, 9.102811832388536e+04, 2.860715578800754e+02, 8.638338269917165e-01, -6.368922559313148e-02, 1.779251938184389e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.551905383406645e-06
2518, 1.465745689580697e+00, 1.486675203339300e+00, -8.321196533527562e-03, 9.816667764528482e-01, 1.682696064577868e+02, -1.544948903981381e+01, -3.895705882865921e+01, 2.359872339832982e+05, 7.050441085716378e-05, 8.826837483503188e+04, 3.132357933595029e+02, 4.978807130079508e-01, -1.232128315784290e-01, 1.907883669972008e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.145409835613305e-06
2519, 1.009952584448467e+00, 5.817482716876897e+00, -7.040846517870460e+00, 1.137238697024521e+00, 3.246824033381374e+02, 8.308777922370485e-01, 1.706691727366415e+01, 2.815956623819629e+05, 4.721772551583485e-05, 9.404750940829959e+04, 2.880885615711473e+02, 8.402254945376629e-01, 1.434596946933428e-03, 1.789001177263378e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.772134976996439e-06
2520, 8.514631493738245e-01, 1.487329794798504e+00, -1.719548441390869e-02, 9.626973932356091e-01, 2.305176442351208e+02, 1.064453007242252e+02, -8.315894452673897e+00, 2.367130519908112e+05, 4.338004616398655e-05, 8.127744782342446e+04, 2.941105527857189e+02, 7.675634375372029e-01, -2.739968397993420e-01, 1.817914771679476e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.368222568751061e-06
2521, 1.389644918513163e+00, 1.459560060943356e+00, 1.214551270163856e-02, 8.272107687667959e-01, 2.098180131636932e+01, -8.137752824057056e+00, -5.575540824603771e+00, 1.952616808374966e+05, 7.937095507648657e-05, 7.797470650687160e+04, 3.283733583154949e+02, 7.715404484788634e-02, -3.452321098858123e-01, 1.977193095489115e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.093765620652456e-06
2522, 3.089666969380227e-01, 2.434162470145282e+00, -3.834199653402377e-01, 1.139189034571740e+00, 3.243394132360435e+02, 1.444103349737374e+01, 1.355021278075199e+01, 2.820176649091007e+05, 4.681561809344027e-05, 9.426963214206719e+04, 2.882745890756244e+02, 8.380306156608603e-01, 6.225457452107530e-03, 1.789898691985728e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.670440734221624e-06
2523, 8.644367546719147e-01, 1.483883410024941e+00, -2.000056811160017e-02, 8.206802925326948e-01, 1.767277383851507e+02, 1.036921488460211e+02, 1.602126660734777e+01, 2.009816197016226e+05, 4.179278746596552e-05, 7.009839892278057e+04, 2.975530726557967e+02, 7.242095851874772e-01, -5.151124741834440e-01, 1.834314984305454e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.152386300193265e-07
2524, 1.413792137947785e+00, 1.474607519675601e+00, 1.051780591933423e-03, 8.422177343384696e-01, 1.267742434051113e+01, 1.190698400195704e+01, -6.015842163388420e+00, 1.987651056328060e+05, 6.784432278504195e-05, 7.942561561306048e+04, 3.285235846628905e+02, 6.013684676302328e-02, -3.139381355341793e-01, 1.977872878929422e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.606349929049976e-06
2525, 8.145935833066288e+00, 5.862156983763585e+00, 3.562316910858769e+01, 1.136108409567853e+00, 3.241126003069583e+02, -1.897410341525154e-02, 1.736519440518256e+01, 2.812966348178554e+05, 4.724449500918994e-05, 9.397279560459754e+04, 2.881460812970919e+02, 8.395438406419999e-01, -1.768698546681916e-04, 1.789278718668100e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.764398385280901e-06
2526, 9.959531014328578e-01, 4.143233360086177e-03, -4.650211986020478e-03, 7.740863069555585e-01, 2.182942648163776e+01, -4.158221332072801e+00, 4.493214038155198e+00, 1.827299396087936e+05, 2.740472529535268e-05, 7.295917317463212e+04, 3.283377847674611e+02, 8.062773022295693e-02, -4.534097833109530e-01, 1.977032100280842e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.297039111095118e-08
2527, 8.615311374210020e-01, 1.487446066980053e+00, -1.144394395214273e-02, 1.005900876548281e+00, 1.708166333107620e+02, 1.329377307010087e+02, 2.414993204150475e+01, 2.440651709906651e+05, 4.647847596502835e-05, 8.819492407915699e+04, 3.054349632562940e+02, 6.179899098391614e-01, -1.247970562970225e-01, 1.871520487079994e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.951430546842809e-06
2528, 1.414468374704688e+00, 1.469912222780712e+00, 1.024642458060985e-03, 7.796027112333763e-01, 3.725655269032788e+01, 5.208176706455601e+01, -6.819577887076528e+01, 1.855404463517759e+05, 6.062886408021106e-05, 7.197113108034963e+04, 3.215994760393765e+02, 3.337755986717669e-01, -4.747203973424737e-01, 1.946378246101743e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.818509325936282e-06
2529, 1.079097849847650e+00, 3.604762739635915e-01, -5.661061435407996e-02, 8.467698459218855e-01, 6.835132862151269e+00, -7.621207116385708e+00, -9.078784644606097e+00, 1.998156487066276e+05, 5.489273681649270e-05, 7.988203821740902e+04, 3.286352151421866e+02, 4.446435509179072e-02, -3.040937716018949e-01, 1.978377913253053e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.625397790512571e-06
2530, 1.390082074786316e+00, 1.431108246016940e+00, -8.704948688167452e-03, 8.767864597963791e-01, -1.877821097047002e+01, -3.245083424773561e+01, 1.246512060605400e+01, 2.071203179874117e+05, 7.175012934553371e-05, 8.249204115715987e+04, 3.277544226643329e+02, 1.241630670965432e-01, -2.477998489117321e-01, 1.974390736006942e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.214511335399825e-06
2531, 1.416581547860933e+00, 1.475271724662947e+00, 5.456519887728918e-04, 8.952486129279956e-01, 1.815332309449624e+01, 2.682942610020359e+01, -6.281848804651791e+01, 2.120185813233588e+05, 8.281609895086501e-05, 8.369142439203923e+04, 3.256624215985955e+02, 2.182298656205252e-01, -2.219309174741983e-01, 1.964899187086505e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.676145770789154e-06
2532, 9.444059071494658e-01, 1.427682776514417e+00, -5.294648223879659e-02, 8.745367813829454e-01, 2.211509963887658e+02, 1.179149118098026e+01, -2.607139102680668e+01, 2.144583594184869e+05, 3.784044387874904e-05, 7.441126177915567e+04, 2.964086916178116e+02, 7.387910761496509e-01, -4.220903689159184e-01, 1.828873392655014e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.388665266165324e-07
2533, 1.552678603097616e+00, 7.904499661219295e-01, -5.773953064501965e+00, 1.135585807123082e+00, 3.252452435699352e+02, 8.226188473390608e-01, 1.533889962395996e+01, 2.812639467311130e+05, 4.717405022922961e-05, 9.383320248920555e+04, 2.878504602717212e+02, 8.430289898453143e-01, -3.187687937005725e-03, 1.787852018925809e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.744973374177131e-06
2534, 1.388933131284293e+00, 1.475353685270093e+00, 1.764682066972326e-02, 9.424360493584543e-01, 1.183848569260040e+02, -1.766693568846962e+01, -1.659999600611638e+01, 2.245686217962824e+05, 5.232657824706487e-05, 8.672853185442342e+04, 3.205829713844253e+02, 3.572275538180367e-01, -1.564249787316569e-01, 1.941726363247748e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.158348067311350e-06
2535, 1.002837363991137e+00, 4.441902190562352e-03, -5.845345668950907e-03, 7.937670519894783e-01, 3.422485658197895e+01, 8.979345392716290e+00, 1.088758863122695e+00, 1.875039447391067e+05, 2.981687180741380e-05, 7.468582912666572e+04, 3.277747417778540e+02, 1.228775982197522e-01, -4.161683552665969e-01, 1.974482776888406e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.133445523050609e-07
2536, 1.932291663660794e+00, 2.177476680030148e+00, -2.155221701418534e+00, 1.118141069200558e+00, 3.276277477504208e+02, 3.253118495661801e+00, 1.338803486458994e+01, 2.775489863538043e+05, 4.695381852470037e-05, 9.178592782174425e+04, 2.859630024772079e+02, 8.650953473793600e-01, -4.734438987029817e-02, 1.778726298712564e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.519130847228843e-06
2537, 9.978153352590322e-01, 2.334422587459794e-03, -2.334028847433463e-03, 7.819604116537411e-01, 1.811232088406185e+01, 2.467580400474894e+00, 2.644385786834179e+00, 1.845548667803610e+05, 3.366938032329574e-05, 7.373469475106154e+04, 3.284864543218588e+02, 6.500887335079189e-02, -4.366829241173619e-01, 1.977704876290277e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.724116808348585e-07
2538, 2.104391827604827e+00, 7.054742960180930e-01, -2.985328359906191e+00, 1.114969082823242e+00, 3.215088052064413e+02, 1.465520748827733e+00, 1.421132542063499e+01, 2.763325994396238e+05, 4.686515535354078e-05, 9.195458357609686e+04, 2.873034905218038e+02, 8.494525116232152e-01, -4.370673343237727e-02, 1.785210424620747e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.421357628931613e-06
2539, 1.164556906802094e+00, 1.122262977218164e+00, -1.293602406903359e-01, 7.527926233150841e-01, 5.062916919891342e+01, 1.101341540082094e+01, 1.627919878292883e+00, 1.781213803220827e+05, 4.988084332050274e-05, 7.053460830620116e+04, 3.264053357178798e+02, 1.901305370687106e-01, -5.057040796820391e-01, 1.968273307161406e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.145963446669927e-07
2540, 8.522568873828046e-01, 1.486756463772664e+00, -4.840040703673255e-03, 8.499032005831183e-01, 1.402683502842823e+02, 1.089552500867679e+02, 2.064641418753338e+01, 2.058973102373070e+05, 4.206397769704605e-05, 7.483507172919197e+04, 3.067369252393498e+02, 5.992230727478576e-01, -4.129494119463669e-01, 1.877620929026407e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.764323734056761e-07
2541, 1.395662847135614e+00, 1.459916141539066e+00, -7.667406086827286e-03, 7.791420284872849e-01, 1.309428003339936e+01, 2.018347495681621e+00, 3.731029424464985e+00, 1.838625388411326e+05, 4.752476341661595e-05, 7.349638397254150e+04, 3.286091756195863e+02, 4.861240597796456e-02, -4.418229369265123e-01, 1.978260113902009e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.662478403022950e-07
2542, 1.008790880899683e+00, 1.417306864472941e-02, -4.810310664841739e-02, 8.110173694748051e-01, 1.244486189299111e+02, -3.578849741530297e+00, 1.642753605547224e+01, 1.941266658276257e+05, 3.312332677198251e-05, 7.376169145740459e+04, 3.168334722394993e+02, 4.339334401286669e-01, -4.361006448882396e-01, 1.924503821657734e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.025989909062585e-07
2543, 1.415081526798205e+00, 1.474743499436357e+00, 5.451455969673060e-04, 8.702721870524509e-01, 3.784196302991818e+01, -5.454551741458077e+00, -5.172710320394057e+01, 2.060067011799172e+05, 8.548869007702812e-05, 8.145183783489665e+04, 3.260439373356081e+02, 2.041854841850805e-01, -2.702355038735330e-01, 1.966632409242365e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.775389308409888e-06
2544, -6.873155801635269e+01, 2.507231020404281e+01, 2.868754732364467e+01, 1.136205599455000e+00, 3.241284670225787e+02, -1.620470640306219e-03, 1.733296366306091e+01, 2.813198200027939e+05, 4.724507936524690e-05, 9.398204249995202e+04, 2.881497846343970e+02, 8.395031533946941e-01, 2.257207096369077e-05, 1.789296586919835e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.765690491844262e-06
2545, 7.587012518364693e-03, 8.392584989968990e-03, -2.197762921082334e-02, 1.577808716166287e+00, 2.080465150877559e+02, -4.925227893577424e-01, -1.494516675608300e+02, 3.782047280670370e+05, 7.160602722685188e-05, 1.429641027289782e+05, 3.156479675983504e+02, 4.558389372902059e-01, 1.056493532215140e+00, 1.919037500067670e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.102514758816487e-05
2546, 1.279539938337500e+00, 1.118790553481847e+00, 5.004708830121292e-02, 7.819666353824946e-01, 6.795447586177202e+01, 1.171412151623123e+02, 2.755575759236385e+01, 1.879838219713701e+05, 1.952135974456878e-05, 7.030861580335443e+04, 3.132208544881181e+02, 4.981327853578365e-01, -5.105784054117353e-01, 1.907814461316798e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.181667503371583e-08
2547, 1.626186276560706e+00, 5.717877900025176e-01, 1.863430284805329e+00, 1.091254402557349e+00, 3.273947057138146e+02, -7.747476996457262e+00, 7.049649464362207e+00, 2.715134861114325e+05, 4.640948000058890e-05, 8.894049979940752e+04, 2.839251749741017e+02, 8.886219027424613e-01, -1.087160851547247e-01, 1.768841063367903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.116766096807050e-06
2548, 1.412343122340987e+00, 1.476502469889537e+00, -4.513243765995030e-04, 8.235102670013885e-01, 1.230309081423093e+01, -7.100261831084998e+00, -1.692610684751347e+01, 1.943783197592071e+05, 6.311951083519595e-05, 7.763274459653244e+04, 3.284023585870451e+02, 7.386016835717951e-02, -3.526077250816522e-01, 1.977324335581355e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.510844556022673e-06
2549, 8.268752509459872e-01, 1.490566641068491e+00, -3.293192241876219e-02, 1.009885694885844e+00, 2.778049834595069e+02, 7.681848454734184e+01, 3.217719455896275e+01, 2.501677481993549e+05, 4.380859850959333e-05, 8.340936055174058e+04, 2.877218980601123e+02, 8.445426982805938e-01, -2.280146194415909e-01, 1.787231343773303e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.798797270459444e-06
2550, -1.352245999830169e-03, 7.910363741727908e-03, -8.767597497279405e-03, 1.539507078555296e+00, 1.907681215055419e+01, -2.864818219457184e+01, -8.996276964725183e+01, 3.640877061797979e+05, 6.660155801074270e-05, 1.444297690106531e+05, 3.268175514377090e+02, 1.726404778601622e-01, 1.088105797126251e+00, 1.970143832255758e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.897209109316854e-05
2551, 9.930887352302235e-01, 1.502459030692945e+00, 6.793839681873726e-02, 1.146070653983503e+00, 3.335438348947775e+02, 4.553286447772943e+01, 1.037519991757009e+02, 2.858678014987274e+05, 4.484573725274849e-05, 9.269239827578285e+04, 2.817494468568094e+02, 9.134299227500162e-01, -2.779315608301477e-02, 1.758249346634186e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.352864844544028e-06
