"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         285,       -4.44173476,      -4.774580013,      -5.202629253,      -3.893756239
          0,           0,         286,      -4.440386209,      -4.768795398,      -5.191862201,      -3.892436334
          0,           0,         287,      -4.447252634,      -4.748328867,      -5.181343165,      -3.898946851
          0,           0,         288,      -4.466306726,      -4.748134987,      -5.174291082,      -3.918089531
          0,           0,         289,      -4.491649348,      -4.780023567,      -5.171691942,      -3.943953666
          0,           0,         290,      -4.519296683,      -4.832303889,      -5.173135913,      -3.973147852
          0,           0,         291,      -4.541956556,      -4.868509859,      -5.176728028,      -3.997203083
          0,           0,         292,      -4.567313668,      -4.867289567,      -5.184070917,      -4.022880809
          0,           0,         293,       -4.60106155,      -4.863464278,       -5.19680979,        -4.0557412
          0,           0,         294,      -4.636612714,      -4.875181828,      -5.216002441,      -4.089894362
          0,           0,         295,      -4.665931615,      -4.895387167,      -5.240233373,      -4.117814483
          0,           0,         296,      -4.689065784,      -4.912610394,        -5.2659396,      -4.140162073
          0,           0,         297,      -4.710864568,      -4.918856881,      -5.290033654,      -4.161763604
          0,           0,         298,      -4.735466968,      -4.922260054,      -5.309842818,      -4.186507676
          0,           0,         299,      -4.760367695,      -4.929084981,      -5.324656092,      -4.211849797
          0,           0,         300,      -4.783453167,       -4.94025505,      -5.335553706,      -4.235590521
          0,           0,         301,      -4.804479961,      -4.956722717,      -5.344583451,      -4.257956524
          0,           0,         302,      -4.819198743,      -4.978946668,      -5.354704475,      -4.274522939
          0,           0,         303,      -4.827740026,       -5.00265617,      -5.366829652,      -4.284831363
          0,           0,         304,      -4.828843691,      -5.022179067,      -5.381627582,      -4.286923855
          0,           0,         305,      -4.822511088,      -5.033789222,      -5.399198881,      -4.280635342
          0,           0,         306,      -4.817080742,      -5.037216952,      -5.419734187,      -4.274985723
          0,           0,         307,      -4.818449979,      -5.039534419,      -5.443251658,      -4.276177948
          0,           0,         308,      -4.825147395,      -5.047430181,      -5.469495433,       -4.28276766
          0,           0,         309,         -4.833805,      -5.061557696,      -5.497050664,      -4.291143163
          0,           0,         310,      -4.844619407,      -5.079356701,      -5.524646589,      -4.301687015
          0,           0,         311,       -4.85972661,      -5.098339185,      -5.551011519,      -4.316772532
          0,           0,         312,      -4.877510738,      -5.112765881,      -5.574200746,      -4.334965473
          0,           0,         313,      -4.898271209,      -5.120820356,      -5.594296653,      -4.355738633
          0,           0,         314,      -4.925965199,      -5.123423745,      -5.611578182,      -4.383354571
          0,           0,         315,      -4.967637013,       -5.12687261,      -5.627155372,       -4.42503065
          0,           0,         316,      -5.001806399,      -5.134586921,      -5.641861561,      -4.458650437
          0,           0,         317,      -5.022530201,      -5.146248618,      -5.654393206,      -4.478290811
          0,           0,         318,      -5.031009072,      -5.163154052,      -5.662699547,      -4.486626744
          0,           0,         319,      -5.011272923,      -5.182621266,      -5.667251283,      -4.465332715
          0,           0,         320,      -4.984601388,      -5.186542749,      -5.670270077,      -4.437267293
          0,           0,         321,      -4.976206902,      -5.177947278,      -5.676056264,      -4.428605687
          0,           0,         322,      -4.986810666,      -5.179022537,      -5.687737867,      -4.439559477
          0,           0,         323,      -5.011347619,      -5.197140043,      -5.706473415,      -4.464574764
          0,           0,         324,      -5.040335619,      -5.226130578,      -5.731054083,      -4.494001011
          0,           0,         325,      -5.069444174,      -5.255575612,       -5.75944324,      -4.523644394
          0,           0,         326,      -5.100215239,      -5.280969804,      -5.790021192,      -4.554716252
          0,           0,         327,      -5.132294726,      -5.301465522,      -5.820363537,      -4.586744746
          0,           0,         328,      -5.164389837,      -5.319071026,      -5.848497788,      -4.618534283
          0,           0,         329,      -5.193421696,      -5.335946101,      -5.873790761,      -4.646983422
          0,           0,         330,      -5.221570192,       -5.35268768,      -5.896439346,       -4.67494825
          0,           0,         331,      -5.246620684,      -5.370338582,      -5.916540902,      -4.699917386
