"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         296,      -1.620585661,       1.440683775,       1.577965934,       5.520220452,       -1.83581208
          0,           0,         297,      -1.622084294,       1.441731014,       1.575362878,       5.517303424,      -1.837001605
          0,           0,         298,       -1.62293542,       1.442495233,       1.573201563,       5.515201155,      -1.837962094
          0,           0,         299,      -1.623353743,       1.442408083,       1.571448058,       5.513742382,      -1.838651599
          0,           0,         300,      -1.623407439,       1.441714832,       1.570488711,       5.512767482,      -1.838824864
          0,           0,         301,      -1.622908607,       1.440817375,       1.570690991,       5.512613082,      -1.838677844
          0,           0,         302,      -1.622079296,       1.440040807,       1.571917767,       5.513061139,      -1.838192467
          0,           0,         303,      -1.621041095,       1.439683647,       1.574168459,       5.513925802,      -1.837217892
          0,           0,         304,      -1.619545803,       1.440857196,       1.577527104,       5.515502678,      -1.835822903
          0,           0,         305,      -1.617316227,        1.44307203,       1.581934303,       5.518152778,      -1.834284822
          0,           0,         306,      -1.614973798,       1.445072816,       1.586488237,       5.521264301,      -1.832737938
          0,           0,         307,      -1.612771691,       1.446581738,       1.590795601,       5.524474102,      -1.831307116
          0,           0,         308,      -1.610903903,       1.447398171,       1.594568431,       5.527453095,      -1.829948845
          0,           0,         309,      -1.609409676,       1.447490132,       1.597515913,       5.530128926,      -1.828745902
          0,           0,         310,      -1.608331657,       1.447094088,       1.599539679,        5.53238384,      -1.827812853
          0,           0,         311,       -1.60774394,       1.447115435,       1.600740235,       5.533996182,      -1.827195805
          0,           0,         312,      -1.607631388,       1.447126458,       1.601167634,       5.534910391,      -1.826929452
          0,           0,         313,      -1.608004496,       1.446949863,       1.600759796,       5.535097447,      -1.827032565
          0,           0,         314,      -1.608863832,       1.446629685,       1.599509784,       5.534534981,      -1.827520466
          0,           0,         315,      -1.610192844,       1.446237278,       1.597483487,       5.533208147,      -1.828375645
          0,           0,         316,       -1.61194966,       1.445842468,       1.594792825,       5.531127394,      -1.829583441
          0,           0,         317,      -1.614026583,       1.445842962,       1.591691465,       5.528376831,      -1.831062911
          0,           0,         318,      -1.616318253,       1.445914948,       1.588323017,       5.525078912,      -1.832543257
          0,           0,         319,      -1.618361799,       1.447110692,        1.58519977,       5.521823233,      -1.834089027
          0,           0,         320,      -1.620145332,       1.448343935,       1.582291615,       5.518675813,      -1.835590414
          0,           0,         321,      -1.621578919,       1.449215183,       1.579798676,       5.515821165,      -1.836815094
          0,           0,         322,      -1.622413404,       1.449394434,       1.577782445,       5.513744023,       -1.83781631
          0,           0,         323,      -1.622859477,       1.448675665,       1.576246492,       5.512218762,      -1.838491971
          0,           0,         324,      -1.622849836,       1.447367768,       1.575745995,       5.511247783,      -1.838754393
          0,           0,         325,      -1.622342702,       1.445775149,       1.576340861,       5.511092258,      -1.838707677
          0,           0,         326,      -1.621549198,       1.444051926,       1.577803085,        5.51155073,      -1.838371581
          0,           0,         327,      -1.620533916,       1.442670276,       1.580280926,       5.512426478,       -1.83753872
          0,           0,         328,      -1.619198383,       1.441586248,       1.583480963,        5.51389072,      -1.836237153
          0,           0,         329,        -1.6171331,       1.441390438,       1.587591386,        5.51644548,      -1.834802279
          0,           0,         330,      -1.615027536,       1.441093961,       1.591580857,       5.519395469,      -1.833330796
          0,           0,         331,      -1.613072584,       1.440608819,       1.595288238,       5.522392785,       -1.83193309
          0,           0,         332,      -1.611443924,        1.44014571,       1.598399817,       5.525169419,      -1.830619073
          0,           0,         333,      -1.610088522,       1.440407868,       1.600899191,       5.527732681,      -1.829436535
          0,           0,         334,       -1.60903612,        1.44120768,       1.602669009,       5.529980963,      -1.828495496
          0,           0,         335,      -1.608372658,       1.442313888,       1.603794396,       5.531700044,      -1.827835527
          0,           0,         336,      -1.608195913,       1.443420584,       1.604053482,       5.532710546,      -1.827487277
          0,           0,         337,      -1.608530712,       1.444214436,       1.603419376,       5.532951014,      -1.827482466
