"Mach","Points:0","Points:1","Points:2"
1.038281917572e+00,-6.488658487797e-03,7.374534383416e-03,0.000000000000e+00
1.041787981987e+00,-6.400453392416e-03,7.422572001815e-03,0.000000000000e+00
9.873012900352e-01,-6.986726075411e-03,7.033497560769e-03,0.000000000000e+00
1.007138252258e+00,-6.816788576543e-03,7.171366363764e-03,0.000000000000e+00
1.021077036858e+00,-6.697025150061e-03,7.252303417772e-03,0.000000000000e+00
1.061778068542e+00,-6.525111384690e-03,7.409620098770e-03,0.000000000000e+00
1.045036792755e+00,-6.312390789390e-03,7.469827309251e-03,0.000000000000e+00
1.041842103004e+00,-6.233096122742e-03,7.510049268603e-03,0.000000000000e+00
1.041669130325e+00,-6.159776356071e-03,7.547884248197e-03,0.000000000000e+00
1.046907782555e+00,-5.960406269878e-03,7.681337650865e-03,0.000000000000e+00
1.061444044113e+00,-6.009021308273e-03,7.668818347156e-03,0.000000000000e+00
1.887182593346e+00,-1.199426013045e-03,1.207509171218e-02,0.000000000000e+00
1.863256096840e+00,-1.503856037743e-03,1.186075247824e-02,0.000000000000e+00
1.935992717743e+00,-6.251792656258e-04,1.256434060633e-02,0.000000000000e+00
1.910045385361e+00,-9.201245266013e-04,1.227217353880e-02,0.000000000000e+00
1.928665280342e+00,-6.972639821470e-04,1.240645628422e-02,0.000000000000e+00
1.956980466843e+00,-3.993166319560e-04,1.273263059556e-02,0.000000000000e+00
1.948771238327e+00,-4.437346069608e-04,1.257924363017e-02,0.000000000000e+00
1.962049245834e+00,-2.867559087463e-04,1.269114296883e-02,0.000000000000e+00
1.969833016396e+00,-1.974558690563e-04,1.275865454227e-02,0.000000000000e+00
1.978087663651e+00,-1.000785996439e-04,1.282960548997e-02,0.000000000000e+00
1.984652280807e+00,0.000000000000e+00,1.290160976350e-02,0.000000000000e+00
5.523862838745e-01,-4.682359285653e-03,8.325050584972e-03,0.000000000000e+00
4.740275144577e-01,-4.655957221985e-03,8.332549594343e-03,0.000000000000e+00
4.610043168068e-01,-4.583189263940e-03,8.372320793569e-03,0.000000000000e+00
4.489113390446e-01,-4.510861821473e-03,8.409952744842e-03,0.000000000000e+00
3.422818183899e-01,-4.494031425565e-03,8.411762304604e-03,0.000000000000e+00
2.611651420593e-01,-4.454952199012e-03,8.426748216152e-03,0.000000000000e+00
2.846860117436e-13,-4.432475194335e-03,8.430485613644e-03,0.000000000000e+00
1.006924271584e+00,-5.791097413749e-03,7.756021339446e-03,0.000000000000e+00
9.923742413521e-01,-5.718388594687e-03,7.790969219059e-03,0.000000000000e+00
9.426862001419e-01,-5.597275681794e-03,7.843905128539e-03,0.000000000000e+00
9.716157913208e-01,-5.660484544933e-03,7.816117256880e-03,0.000000000000e+00
1.058592557907e+00,-5.830226931721e-03,7.775047328323e-03,0.000000000000e+00
1.034177064896e+00,-5.826264619827e-03,7.754768710583e-03,0.000000000000e+00
1.036189317703e+00,-5.716470535845e-03,7.829333655536e-03,0.000000000000e+00
6.265774369240e-01,-4.791819490492e-03,8.271463215351e-03,0.000000000000e+00
6.790056228638e-01,-4.826866555959e-03,8.258961141109e-03,0.000000000000e+00
6.246879696846e-01,-4.718098789454e-03,8.312971331179e-03,0.000000000000e+00
6.074035763741e-01,-4.646212328225e-03,8.351910859346e-03,0.000000000000e+00
9.603244066238e-01,-5.485508125275e-03,7.924295030534e-03,0.000000000000e+00
9.398217797279e-01,-5.404023919255e-03,7.968206889927e-03,0.000000000000e+00
9.183837771416e-01,-5.322511773556e-03,8.012064732611e-03,0.000000000000e+00
8.941257596016e-01,-5.241006147116e-03,8.055429905653e-03,0.000000000000e+00
8.693888187408e-01,-5.151137709618e-03,8.103996515274e-03,0.000000000000e+00
8.431762456894e-01,-5.074645858258e-03,8.143571205437e-03,0.000000000000e+00
8.055412769318e-01,-5.006687249988e-03,8.175940252841e-03,0.000000000000e+00
7.619976997375e-01,-4.948420915753e-03,8.202047087252e-03,0.000000000000e+00
7.224114537239e-01,-4.871075041592e-03,8.240791969001e-03,0.000000000000e+00
1.237243175507e+00,-6.329621654004e-03,8.484655059874e-03,0.000000000000e+00
1.202173471451e+00,-6.481291726232e-03,8.255307562649e-03,0.000000000000e+00
1.172437429428e+00,-6.582359317690e-03,8.053700439632e-03,0.000000000000e+00
1.007249712944e+00,-6.960330531001e-03,7.109472993761e-03,0.000000000000e+00
1.067955732346e+00,-6.934128236026e-03,7.334501482546e-03,0.000000000000e+00
1.046228647232e+00,-6.945567205548e-03,7.247993722558e-03,0.000000000000e+00
1.027602553368e+00,-6.934076081961e-03,7.188843563199e-03,0.000000000000e+00
1.150125741959e+00,-6.637495011091e-03,7.889789529145e-03,0.000000000000e+00
1.117708086967e+00,-6.748280953616e-03,7.666579447687e-03,0.000000000000e+00
1.131284236908e+00,-6.662748754025e-03,7.763677276671e-03,0.000000000000e+00
1.103233456612e+00,-6.755669135600e-03,7.570085115731e-03,0.000000000000e+00
1.086491346359e+00,-6.806851830333e-03,7.461531553417e-03,0.000000000000e+00
1.364904165268e+00,-5.475149489939e-03,9.508586488664e-03,0.000000000000e+00
1.304027557373e+00,-5.835955496877e-03,9.102607145905e-03,0.000000000000e+00
1.278466939926e+00,-6.046378053725e-03,8.757323026657e-03,0.000000000000e+00
1.246502637863e+00,-6.212787237018e-03,8.544120006263e-03,0.000000000000e+00
1.524724721909e+00,-4.441673867404e-03,1.057771034539e-02,0.000000000000e+00
1.553985238075e+00,-4.212066531181e-03,1.073673646897e-02,0.000000000000e+00
1.590667605400e+00,-4.006122238934e-03,1.086513325572e-02,0.000000000000e+00
1.487617254257e+00,-4.693649709225e-03,1.024685427547e-02,0.000000000000e+00
1.392124772072e+00,-5.299349315464e-03,9.566803462803e-03,0.000000000000e+00
1.441381096840e+00,-4.982413258404e-03,9.920917451382e-03,0.000000000000e+00
1.603399515152e+00,-3.844957565889e-03,1.089959964156e-02,0.000000000000e+00
1.641234278679e+00,-3.589175175875e-03,1.108226086944e-02,0.000000000000e+00
1.764273166656e+00,-2.474919427186e-03,1.158797834069e-02,0.000000000000e+00
1.746124863625e+00,-2.659438177943e-03,1.155048422515e-02,0.000000000000e+00
1.707917094231e+00,-2.910647541285e-03,1.138781383634e-02,0.000000000000e+00
1.693442106247e+00,-3.075862070546e-03,1.136883255094e-02,0.000000000000e+00
1.663245558739e+00,-3.358857706189e-03,1.120765227824e-02,0.000000000000e+00
1.784758448601e+00,-2.289245370775e-03,1.150668878108e-02,0.000000000000e+00
1.750709891319e+00,-2.555106533691e-03,1.139657571912e-02,0.000000000000e+00
1.793584227562e+00,-2.218818059191e-03,1.141740381718e-02,0.000000000000e+00
1.846761465073e+00,-1.677720341831e-03,1.164050120860e-02,0.000000000000e+00
1.811642646790e+00,-2.031257376075e-03,1.142124179751e-02,0.000000000000e+00
1.074237465858e+00,-6.397332530469e-03,7.492861710489e-03,0.000000000000e+00
1.072298407555e+00,-6.318981293589e-03,7.525529246777e-03,0.000000000000e+00
1.072097778320e+00,-6.233265157789e-03,7.565298583359e-03,0.000000000000e+00
1.033868312836e+00,-6.767150480300e-03,7.263667881489e-03,0.000000000000e+00
1.059321045876e+00,-6.595104001462e-03,7.389952894300e-03,0.000000000000e+00
1.085576891899e+00,-6.393789779395e-03,7.548139896244e-03,0.000000000000e+00
1.071770548820e+00,-6.147765088826e-03,7.607157807797e-03,0.000000000000e+00
1.069523572922e+00,-6.070171017200e-03,7.645492907614e-03,0.000000000000e+00
1.076545476913e+00,-5.865276791155e-03,7.774964440614e-03,0.000000000000e+00
1.087928295135e+00,-5.917044822127e-03,7.761549204588e-03,0.000000000000e+00
1.097394108772e+00,-6.063697859645e-03,7.701159920543e-03,0.000000000000e+00
1.903756260872e+00,-9.904820472002e-04,1.208396814764e-02,0.000000000000e+00
1.876405239105e+00,-1.290724379942e-03,1.186663936824e-02,0.000000000000e+00
1.941312074661e+00,-5.110573838465e-04,1.245339587331e-02,0.000000000000e+00
1.923524618149e+00,-7.484978996217e-04,1.223593577743e-02,0.000000000000e+00
1.935809016228e+00,-5.778413033113e-04,1.232359465212e-02,0.000000000000e+00
1.957753300667e+00,-3.145884547848e-04,1.254489272833e-02,0.000000000000e+00
1.951787233353e+00,-3.693907347042e-04,1.242359541357e-02,0.000000000000e+00
1.966560721397e+00,-1.989292359212e-04,1.256325282156e-02,0.000000000000e+00
1.974171400070e+00,-1.006240563584e-04,1.264003943652e-02,0.000000000000e+00
1.980133175850e+00,0.000000000000e+00,1.271456666291e-02,0.000000000000e+00
1.855066299438e+00,-1.511279842816e-03,1.164054125547e-02,0.000000000000e+00
5.523630380630e-01,-4.598625935614e-03,8.372109383345e-03,0.000000000000e+00
5.375065803528e-01,-4.523186478764e-03,8.411094546318e-03,0.000000000000e+00
5.142108798027e-01,-4.449356347322e-03,8.447561413050e-03,0.000000000000e+00
4.182480871677e-01,-4.435051232576e-03,8.447874337435e-03,0.000000000000e+00
3.681360185146e-01,-4.385231528431e-03,8.469262160361e-03,0.000000000000e+00
2.374576330185e-01,-4.382867366076e-03,8.463395759463e-03,0.000000000000e+00
3.628356567021e-13,-4.364607855678e-03,8.466158062220e-03,0.000000000000e+00
1.025222182274e+00,-5.657873582095e-03,7.853143848479e-03,0.000000000000e+00
1.010245680809e+00,-5.590631626546e-03,7.883824408054e-03,0.000000000000e+00
9.866612553596e-01,-5.549941677600e-03,7.895077578723e-03,0.000000000000e+00
9.945741891861e-01,-5.445363000035e-03,7.968410849571e-03,0.000000000000e+00
1.089765667915e+00,-5.729967728257e-03,7.868943735957e-03,0.000000000000e+00
1.067681789398e+00,-5.689921788871e-03,7.871903479099e-03,0.000000000000e+00
1.059320688248e+00,-5.596847739071e-03,7.917587645352e-03,0.000000000000e+00
6.849842071533e-01,-4.746432881802e-03,8.305215276778e-03,0.000000000000e+00
7.324087023735e-01,-4.785309545696e-03,8.290911093354e-03,0.000000000000e+00
6.716294288635e-01,-4.668635781854e-03,8.347521536052e-03,0.000000000000e+00
6.418704986572e-01,-4.590033553541e-03,8.387241512537e-03,0.000000000000e+00
9.796422123909e-01,-5.371451843530e-03,8.006069809198e-03,0.000000000000e+00
9.597448110580e-01,-5.293781403452e-03,8.046293631196e-03,0.000000000000e+00
9.370437860489e-01,-5.218138918281e-03,8.084625005722e-03,0.000000000000e+00
9.127658009529e-01,-5.143164657056e-03,8.121722377837e-03,0.000000000000e+00
8.886331915855e-01,-5.042285658419e-03,8.174940943718e-03,0.000000000000e+00
8.482563495636e-01,-4.975298885256e-03,8.204407058656e-03,0.000000000000e+00
8.056062459946e-01,-4.911552183330e-03,8.232842199504e-03,0.000000000000e+00
7.699472904205e-01,-4.850187338889e-03,8.261116221547e-03,0.000000000000e+00
1.219925999641e+00,-6.365964189172e-03,8.305974304676e-03,0.000000000000e+00
1.192125797272e+00,-6.461371667683e-03,8.115648292005e-03,0.000000000000e+00
1.174386024475e+00,-6.502676755190e-03,7.963499054313e-03,0.000000000000e+00
1.055279374123e+00,-6.728487554938e-03,7.349888794124e-03,0.000000000000e+00
1.082269310951e+00,-6.752745248377e-03,7.438010536134e-03,0.000000000000e+00
1.072852611542e+00,-6.723911967129e-03,7.407432887703e-03,0.000000000000e+00
1.155575633049e+00,-6.525124888867e-03,7.839748635888e-03,0.000000000000e+00
1.129559993744e+00,-6.585666444153e-03,7.707986515015e-03,0.000000000000e+00
1.106288313866e+00,-6.630244664848e-03,7.593928836286e-03,0.000000000000e+00
1.233155012131e+00,-6.248292513192e-03,8.369841612875e-03,0.000000000000e+00
1.328476667404e+00,-5.645825993270e-03,9.210171177983e-03,0.000000000000e+00
1.298501253128e+00,-5.874384194613e-03,8.903206326067e-03,0.000000000000e+00
1.278104186058e+00,-5.985226482153e-03,8.667230606079e-03,0.000000000000e+00
1.253514170647e+00,-6.118646357208e-03,8.529325947165e-03,0.000000000000e+00
1.348591804504e+00,-5.516044329852e-03,9.239411912858e-03,0.000000000000e+00
1.386571884155e+00,-5.286194849759e-03,9.438698180020e-03,0.000000000000e+00
1.517622709274e+00,-4.435906186700e-03,1.042289193720e-02,0.000000000000e+00
1.549804806709e+00,-4.169606138021e-03,1.059714425355e-02,0.000000000000e+00
1.475131154060e+00,-4.722241777927e-03,1.007797662169e-02,0.000000000000e+00
1.427080750465e+00,-5.009810905904e-03,9.759710170329e-03,0.000000000000e+00
1.564681172371e+00,-3.942188341171e-03,1.069219317287e-02,0.000000000000e+00
1.614689111710e+00,-3.677325556055e-03,1.087592262775e-02,0.000000000000e+00
1.717572212219e+00,-2.829283941537e-03,1.129746809602e-02,0.000000000000e+00
1.678125739098e+00,-3.160509746522e-03,1.113133504987e-02,0.000000000000e+00
1.650517702103e+00,-3.404690651223e-03,1.103060226887e-02,0.000000000000e+00
1.749908804893e+00,-2.553639933467e-03,1.124744396657e-02,0.000000000000e+00
1.714290261269e+00,-2.847007941455e-03,1.113800331950e-02,0.000000000000e+00
1.771416068077e+00,-2.375309588388e-03,1.121656782925e-02,0.000000000000e+00
1.829553484917e+00,-1.850617351010e-03,1.141862478107e-02,0.000000000000e+00
1.788346052170e+00,-2.229223493487e-03,1.119861379266e-02,0.000000000000e+00
1.100517392159e+00,-6.253946106881e-03,7.641916163266e-03,0.000000000000e+00
1.102510809898e+00,-6.199789699167e-03,7.655096706003e-03,0.000000000000e+00
1.099068641663e+00,-6.150436121970e-03,7.662810385227e-03,0.000000000000e+00
1.120647549629e+00,-5.994285922498e-03,7.784734014422e-03,0.000000000000e+00
1.079563140869e+00,-6.549924146384e-03,7.481619250029e-03,0.000000000000e+00
1.100296020508e+00,-6.380976643413e-03,7.599200122058e-03,0.000000000000e+00
1.121926665306e+00,-6.198100745678e-03,7.724722381681e-03,0.000000000000e+00
1.100595235825e+00,-5.964332725853e-03,7.754462305456e-03,0.000000000000e+00
1.107280254364e+00,-5.758769810200e-03,7.875629700720e-03,0.000000000000e+00
1.110159516335e+00,-5.814636591822e-03,7.859058678150e-03,0.000000000000e+00
1.128916382790e+00,-5.887654609978e-03,7.844243198633e-03,0.000000000000e+00
1.922202467918e+00,-7.815658464096e-04,1.208356581628e-02,0.000000000000e+00
1.902249693871e+00,-1.024417812005e-03,1.192190684378e-02,0.000000000000e+00
1.880447268486e+00,-1.248030923307e-03,1.172367483377e-02,0.000000000000e+00
1.946054220200e+00,-4.424538637977e-04,1.230409834534e-02,0.000000000000e+00
1.938821792603e+00,-5.768830305897e-04,1.218294259161e-02,0.000000000000e+00
1.933523535728e+00,-6.304304115474e-04,1.203161943704e-02,0.000000000000e+00
1.954297780991e+00,-3.117216983810e-04,1.227897405624e-02,0.000000000000e+00
1.960756301880e+00,-2.264082722832e-04,1.239410601556e-02,0.000000000000e+00
1.971342444420e+00,-1.046506877174e-04,1.245834957808e-02,0.000000000000e+00
1.977334618568e+00,0.000000000000e+00,1.253491826355e-02,0.000000000000e+00
1.857309103012e+00,-1.541978563182e-03,1.149816531688e-02,0.000000000000e+00
1.835695505142e+00,-1.814238959923e-03,1.131364796311e-02,0.000000000000e+00
6.127135753632e-01,-4.527532029897e-03,8.416797965765e-03,0.000000000000e+00
5.943372845650e-01,-4.456562455744e-03,8.451646193862e-03,0.000000000000e+00
5.653932690620e-01,-4.390487913042e-03,8.482581935823e-03,0.000000000000e+00
4.871421456337e-01,-4.364513326436e-03,8.488887920976e-03,0.000000000000e+00
4.242658019066e-01,-4.317041020840e-03,8.507153950632e-03,0.000000000000e+00
2.925266027451e-01,-4.307413008064e-03,8.503875695169e-03,0.000000000000e+00
3.949738485495e-13,-4.298148676753e-03,8.499754592776e-03,0.000000000000e+00
3.906839316035e-13,-4.229734651744e-03,8.534341119230e-03,0.000000000000e+00
2.422980978183e-13,-4.162740428001e-03,8.566884323955e-03,0.000000000000e+00
1.045052051544e+00,-5.529121030122e-03,7.946041412652e-03,0.000000000000e+00
1.026712417603e+00,-5.456742830575e-03,7.978534325957e-03,0.000000000000e+00
1.016298413277e+00,-5.342590156943e-03,8.043254725635e-03,0.000000000000e+00
1.123705506325e+00,-5.621191114187e-03,7.968328893185e-03,0.000000000000e+00
1.106780529022e+00,-5.594831891358e-03,7.962163537741e-03,0.000000000000e+00
1.093446969986e+00,-5.541921593249e-03,7.977042347193e-03,0.000000000000e+00
1.082129716873e+00,-5.468188785017e-03,8.009016513824e-03,0.000000000000e+00
7.342422604561e-01,-4.694895353168e-03,8.341787382960e-03,0.000000000000e+00
7.785876989365e-01,-4.753279965371e-03,8.317138999701e-03,0.000000000000e+00
7.020640969276e-01,-4.603098612279e-03,8.388062007725e-03,0.000000000000e+00
6.826790571213e-01,-4.523586947471e-03,8.427665568888e-03,0.000000000000e+00
9.998050332069e-01,-5.260585807264e-03,8.084691129625e-03,0.000000000000e+00
9.800882339478e-01,-5.184339359403e-03,8.122158236802e-03,0.000000000000e+00
9.540326595306e-01,-5.115921143442e-03,8.154122158885e-03,0.000000000000e+00
9.349240064621e-01,-5.053614731878e-03,8.181928656995e-03,0.000000000000e+00
9.301856756210e-01,-4.966564010829e-03,8.231387473643e-03,0.000000000000e+00
8.889309763908e-01,-4.929464776069e-03,8.241695351899e-03,0.000000000000e+00
8.505548834801e-01,-4.873428028077e-03,8.264552801847e-03,0.000000000000e+00
8.147633075714e-01,-4.812121856958e-03,8.291442878544e-03,0.000000000000e+00
1.212212204933e+00,-6.343060638756e-03,8.180740289390e-03,0.000000000000e+00
1.230849623680e+00,-6.230082362890e-03,8.251343853772e-03,0.000000000000e+00
1.198510646820e+00,-6.364430766553e-03,8.046896196902e-03,0.000000000000e+00
1.185698032379e+00,-6.368528585881e-03,7.944330573082e-03,0.000000000000e+00
1.108395695686e+00,-6.494571920484e-03,7.586054038256e-03,0.000000000000e+00
1.115892171860e+00,-6.520728580654e-03,7.621415425092e-03,0.000000000000e+00
1.169646739960e+00,-6.391435395926e-03,7.849111221731e-03,0.000000000000e+00
1.148041725159e+00,-6.435387767851e-03,7.750208489597e-03,0.000000000000e+00
1.243795394897e+00,-6.128380075097e-03,8.371843025088e-03,0.000000000000e+00
1.313217163086e+00,-5.726510658860e-03,8.982701227069e-03,0.000000000000e+00
1.297290682793e+00,-5.844327155501e-03,8.776000700891e-03,0.000000000000e+00
1.297320723534e+00,-5.789358634502e-03,8.689153939486e-03,0.000000000000e+00
1.280484199524e+00,-5.904686637223e-03,8.590301498771e-03,0.000000000000e+00
1.261874794960e+00,-6.017239298671e-03,8.487628772855e-03,0.000000000000e+00
1.324608922005e+00,-5.613693501800e-03,9.009245783091e-03,0.000000000000e+00
1.355990290642e+00,-5.453850142658e-03,9.164160117507e-03,0.000000000000e+00
1.410738825798e+00,-5.084466189146e-03,9.559889324009e-03,0.000000000000e+00
1.382083415985e+00,-5.287104751915e-03,9.292907081544e-03,0.000000000000e+00
1.509196162224e+00,-4.464689642191e-03,1.025138795376e-02,0.000000000000e+00
1.541218876839e+00,-4.202218260616e-03,1.041829679161e-02,0.000000000000e+00
1.464928984642e+00,-4.768184386194e-03,9.892716072500e-03,0.000000000000e+00
1.569370388985e+00,-3.920468036085e-03,1.057530939579e-02,0.000000000000e+00
1.609855771065e+00,-3.656816668808e-03,1.074688415974e-02,0.000000000000e+00
1.677605032921e+00,-3.142355708405e-03,1.100733131170e-02,0.000000000000e+00
1.643244147301e+00,-3.408588934690e-03,1.087667327374e-02,0.000000000000e+00
1.738326668739e+00,-2.660723635927e-03,1.105151791126e-02,0.000000000000e+00
1.678467035294e+00,-3.124311333522e-03,1.088751293719e-02,0.000000000000e+00
1.710551381111e+00,-2.893515396863e-03,1.096899807453e-02,0.000000000000e+00
1.752607226372e+00,-2.582133049145e-03,1.097423862666e-02,0.000000000000e+00
1.802254557610e+00,-2.098788972944e-03,1.116757001728e-02,0.000000000000e+00
1.772718071938e+00,-2.390106907114e-03,1.098583638668e-02,0.000000000000e+00
1.140061497688e+00,-6.051024422050e-03,7.809340022504e-03,0.000000000000e+00
