"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
9.996538758278e-01,9.466515779495e-01,1.592123508453e-02,0.000000000000e+00,2.947165966034e+00,9.995237588882e-01,9.998698234558e-01,8.005089163780e-01,-1.063070376404e-03,4.576352596283e+00,2.406368255615e+00,0.000000000000e+00
9.998566508293e-01,9.462657570839e-01,1.566959358752e-02,0.000000000000e+00,2.947606325150e+00,9.998839497566e-01,1.000027298927e+00,7.999539375305e-01,-2.590865187813e-04,4.431981086731e+00,1.918236732483e+00,0.000000000000e+00
9.998434782028e-01,9.464188218117e-01,1.633503101766e-02,0.000000000000e+00,2.947615385056e+00,9.998229742050e-01,9.999794960022e-01,8.001224398613e-01,-3.951302496716e-04,5.243762969971e+00,2.115425586700e+00,0.000000000000e+00
9.995710849762e-01,9.467295408249e-01,1.649836078286e-02,0.000000000000e+00,2.946967124939e+00,9.993960857391e-01,9.998248815536e-01,8.006674647331e-01,-1.348016783595e-03,5.283050060272e+00,2.867489814758e+00,0.000000000000e+00
1.000655651093e+00,9.211136698723e-01,1.136975456029e-02,0.000000000000e+00,2.943036079407e+00,1.007609724998e+00,1.006949424744e+00,7.753428816795e-01,1.698587089777e-02,2.313273906708e+00,2.354902625084e-01,0.000000000000e+00
9.987223148346e-01,9.083232283592e-01,1.115340646356e-02,0.000000000000e+00,2.934470653534e+00,1.008542060852e+00,1.009832262993e+00,7.649617791176e-01,1.906705088913e-02,2.277922391891e+00,1.335689574480e-01,0.000000000000e+00
9.975273013115e-01,9.077717065811e-01,1.132669951767e-02,0.000000000000e+00,2.931099176407e+00,1.007195472717e+00,1.009692192078e+00,7.654682397842e-01,1.606131903827e-02,2.357102155685e+00,1.406978070736e-01,0.000000000000e+00
9.986116886139e-01,9.150401949883e-01,1.146083138883e-02,0.000000000000e+00,2.935925006866e+00,1.006651163101e+00,1.008050560951e+00,7.713871598244e-01,1.484629604965e-02,2.430299282074e+00,1.932877600193e-01,0.000000000000e+00
1.001343488693e+00,9.290475845337e-01,1.192880980670e-02,0.000000000000e+00,2.946988582611e+00,1.006372690201e+00,1.005022525787e+00,7.822377085686e-01,1.422483101487e-02,2.426259994507e+00,3.207363784313e-01,0.000000000000e+00
1.012171268463e+00,9.143009185791e-01,4.175750538707e-03,0.000000000000e+00,2.972351551056e+00,1.023758411407e+00,1.011447787285e+00,7.591086626053e-01,5.303204432130e-02,1.512923836708e+00,2.229171991348e-01,0.000000000000e+00
1.013481020927e+00,9.099985957146e-01,3.998237196356e-03,0.000000000000e+00,2.974786043167e+00,1.026494741440e+00,1.012840628624e+00,7.540405988693e-01,5.914008617401e-02,1.469401240349e+00,1.883491426706e-01,0.000000000000e+00
1.012206077576e+00,9.098609089851e-01,5.042781587690e-03,0.000000000000e+00,2.971303462982e+00,1.024943590164e+00,1.012583971024e+00,7.549761533737e-01,5.567767471075e-02,1.504615902901e+00,1.761176735163e-01,0.000000000000e+00
1.013038635254e+00,9.066679477692e-01,5.291089415550e-03,0.000000000000e+00,2.972737789154e+00,1.026796340942e+00,1.013580679893e+00,7.513399720192e-01,5.981316789985e-02,1.477825403214e+00,1.474072933197e-01,0.000000000000e+00
9.997529983521e-01,8.999955058098e-01,1.118145603687e-02,0.000000000000e+00,2.935103416443e+00,1.011977910995e+00,1.012227892876e+00,7.562718987465e-01,2.673643641174e-02,1.982463955879e+00,4.508139938116e-02,0.000000000000e+00
1.033726453781e+00,9.254043102264e-01,1.338988542557e-02,0.000000000000e+00,3.033521652222e+00,1.047687411308e+00,1.013505458832e+00,7.516130208969e-01,1.064451113343e-01,1.252033591270e+00,-6.276242434978e-02,0.000000000000e+00
1.032806158066e+00,9.258483648300e-01,1.395478006452e-02,0.000000000000e+00,3.031147241592e+00,1.046427726746e+00,1.013188958168e+00,7.527679800987e-01,1.036334112287e-01,1.260087490082e+00,-7.511042803526e-02,0.000000000000e+00
1.032768607140e+00,9.260804653168e-01,1.312179956585e-02,0.000000000000e+00,3.031102895737e+00,1.046325087547e+00,1.013126373291e+00,7.529973387718e-01,1.034042760730e-01,1.262781739235e+00,-6.204290315509e-02,0.000000000000e+00
1.034154176712e+00,9.250273704529e-01,1.413725875318e-02,0.000000000000e+00,3.034585237503e+00,1.048312187195e+00,1.013690352440e+00,7.509366869926e-01,1.078397855163e-01,1.245817422867e+00,-7.272068411112e-02,0.000000000000e+00
1.033852219582e+00,9.248892664909e-01,1.494942884892e-02,0.000000000000e+00,3.033736705780e+00,1.047969341278e+00,1.013654947281e+00,7.510674595833e-01,1.070743724704e-01,1.245964407921e+00,-8.491830527782e-02,0.000000000000e+00
1.032279729843e+00,9.259186983109e-01,1.514652650803e-02,0.000000000000e+00,3.029747247696e+00,1.045751094818e+00,1.013050198555e+00,7.532758712769e-01,1.021231040359e-01,1.261401772499e+00,-9.614811837673e-02,0.000000000000e+00
1.020445942879e+00,8.626757264137e-01,7.439974695444e-03,0.000000000000e+00,2.981892585754e+00,1.046886563301e+00,1.025910854340e+00,7.054315805435e-01,1.046575084329e-01,1.261774778366e+00,1.439964864403e-02,0.000000000000e+00
1.020800471306e+00,8.659860491753e-01,7.373146712780e-03,0.000000000000e+00,2.983662366867e+00,1.046524167061e+00,1.025199532509e+00,7.081374526024e-01,1.038486137986e-01,1.265945672989e+00,1.645909063518e-02,0.000000000000e+00
1.021274089813e+00,8.671171665192e-01,7.223827298731e-03,0.000000000000e+00,2.985225915909e+00,1.046834230423e+00,1.025027632713e+00,7.087918519974e-01,1.045406013727e-01,1.261631727219e+00,1.786695607007e-02,0.000000000000e+00
1.021500229836e+00,8.689028620720e-01,7.060223724693e-03,0.000000000000e+00,2.986273527145e+00,1.046679377556e+00,1.024649262428e+00,7.102242112160e-01,1.041951254010e-01,1.263976812363e+00,2.126608975232e-02,0.000000000000e+00
1.020998239517e+00,8.603942990303e-01,8.182970806956e-03,0.000000000000e+00,2.982968330383e+00,1.048163533211e+00,1.026606678963e+00,7.029527425766e-01,1.075079366565e-01,1.256964087486e+00,3.099850146100e-03,0.000000000000e+00
1.021559119225e+00,8.671181201935e-01,8.698763325810e-03,0.000000000000e+00,2.986165761948e+00,1.047246336937e+00,1.025145053864e+00,7.085654139519e-01,1.054604575038e-01,1.258057951927e+00,2.519808011129e-03,0.000000000000e+00
1.018701195717e+00,8.531599044800e-01,7.894739508629e-03,0.000000000000e+00,2.974959611893e+00,1.047067642212e+00,1.027845740318e+00,6.981909871101e-01,1.050618141890e-01,1.258227109909e+00,3.796598641202e-03,0.000000000000e+00
1.018528580666e+00,8.488245606422e-01,7.973116822541e-03,0.000000000000e+00,2.973392009735e+00,1.047865033150e+00,1.028802752495e+00,6.944385170937e-01,1.068416535854e-01,1.256675481796e+00,4.629194736481e-03,0.000000000000e+00
1.028561592102e+00,9.040411114693e-01,1.012771390378e-02,0.000000000000e+00,3.014321804047e+00,1.046789646149e+00,1.017721891403e+00,7.363877296448e-01,1.044412255287e-01,1.249359846115e+00,6.831022328697e-04,0.000000000000e+00
1.027263998985e+00,8.862732052803e-01,9.007643908262e-03,0.000000000000e+00,3.006365060806e+00,1.049603581429e+00,1.021746754646e+00,7.213937044144e-01,1.107223406434e-01,1.251125931740e+00,1.331153791398e-03,0.000000000000e+00
1.033427119255e+00,9.229663610458e-01,9.202348068357e-03,0.000000000000e+00,3.031885385513e+00,1.047875285149e+00,1.013980746269e+00,7.496330142021e-01,1.068645119667e-01,1.254996895790e+00,-1.714985002764e-03,0.000000000000e+00
1.034002900124e+00,9.249739050865e-01,9.012059308589e-03,0.000000000000e+00,3.033880710602e+00,1.048048377037e+00,1.013583540916e+00,7.509906888008e-01,1.072507351637e-01,1.254459023476e+00,-8.107016328722e-04,0.000000000000e+00
1.033851504326e+00,9.234746098518e-01,9.205563925207e-03,0.000000000000e+00,3.033133506775e+00,1.048260569572e+00,1.013937234879e+00,7.497540712357e-01,1.077245324850e-01,1.253853678703e+00,-1.554323360324e-03,0.000000000000e+00
1.033439397812e+00,9.214817285538e-01,9.428215213120e-03,0.000000000000e+00,3.031642675400e+00,1.048309206963e+00,1.014388680458e+00,7.482697963715e-01,1.078331321478e-01,1.253875255585e+00,-2.525353338569e-03,0.000000000000e+00
1.035518407822e+00,9.257410168648e-01,8.531035855412e-03,0.000000000000e+00,3.038091659546e+00,1.049702405930e+00,1.013697504997e+00,7.504675388336e-01,1.109427884221e-01,1.251227378845e+00,-7.048742263578e-04,0.000000000000e+00
1.035196781158e+00,9.254903197289e-01,9.612815454602e-03,0.000000000000e+00,3.037128448486e+00,1.049351453781e+00,1.013673424721e+00,7.505149245262e-01,1.101595163345e-01,1.250418186188e+00,-5.094099906273e-04,0.000000000000e+00
1.033753991127e+00,9.212235808372e-01,1.002772618085e-02,0.000000000000e+00,3.032286167145e+00,1.048706412315e+00,1.014464259148e+00,7.478098273277e-01,1.087197437882e-01,1.250262141228e+00,-1.264762133360e-03,0.000000000000e+00
1.033959031105e+00,9.258385300636e-01,9.494437836111e-03,0.000000000000e+00,3.034262418747e+00,1.047882676125e+00,1.013466358185e+00,7.517718672752e-01,1.068809852004e-01,1.249625086784e+00,9.082241012948e-05,0.000000000000e+00
1.017808437347e+00,8.493238687515e-01,7.512954529375e-03,0.000000000000e+00,2.971585750580e+00,1.046877264977e+00,1.028560280800e+00,6.954171657562e-01,1.046366989613e-01,1.259859800339e+00,4.388680681586e-03,0.000000000000e+00
1.016945242882e+00,8.448651432991e-01,7.287467364222e-03,0.000000000000e+00,2.968091011047e+00,1.046845316887e+00,1.029401898384e+00,6.920691132545e-01,1.045655459166e-01,1.260084152222e+00,6.184916943312e-03,0.000000000000e+00
1.017961502075e+00,8.471004366875e-01,7.749827578664e-03,0.000000000000e+00,2.971406221390e+00,1.047567129135e+00,1.029083251953e+00,6.933179497719e-01,1.061766147614e-01,1.258337259293e+00,5.764318630099e-03,0.000000000000e+00
1.020942330360e+00,8.638772368431e-01,8.725377731025e-03,0.000000000000e+00,2.983658313751e+00,1.047253251076e+00,1.025771260262e+00,7.061284184456e-01,1.054761186242e-01,1.261238932610e+00,3.051117761061e-03,0.000000000000e+00
1.017527580261e+00,8.471794724464e-01,7.765394635499e-03,0.000000000000e+00,2.970270633698e+00,1.047026395798e+00,1.028990745544e+00,6.937097311020e-01,1.049695760012e-01,1.261751413345e+00,5.291050300002e-03,0.000000000000e+00
1.031488537788e+00,9.246180057526e-01,9.913748130202e-03,0.000000000000e+00,3.027275085449e+00,1.045126914978e+00,1.013222098351e+00,7.526734471321e-01,1.007296666503e-01,1.276296496391e+00,-1.126757357270e-02,0.000000000000e+00
1.031217694283e+00,9.248736500740e-01,1.001464016736e-02,0.000000000000e+00,3.026596069336e+00,1.044719815254e+00,1.013093233109e+00,7.531279325485e-01,9.982088953257e-02,1.279702186584e+00,-1.255484577268e-02,0.000000000000e+00
1.031021833420e+00,9.241680502892e-01,9.895096533000e-03,0.000000000000e+00,3.025927305222e+00,1.044674158096e+00,1.013241648674e+00,7.526403069496e-01,9.971919655800e-02,1.279489636421e+00,-8.779485709965e-03,0.000000000000e+00
1.031800389290e+00,9.246107935905e-01,1.002795342356e-02,0.000000000000e+00,3.028090000153e+00,1.045505166054e+00,1.013282299042e+00,7.524186372757e-01,1.015740036964e-01,1.273332834244e+00,-1.347885094583e-02,0.000000000000e+00
1.031403303146e+00,9.248139262199e-01,1.017525512725e-02,0.000000000000e+00,3.027058362961e+00,1.044955253601e+00,1.013139367104e+00,7.529281377792e-01,1.003466472030e-01,1.277522563934e+00,-1.591709442437e-02,0.000000000000e+00
1.018596529961e+00,9.290733933449e-01,1.051294337958e-02,0.000000000000e+00,2.993556261063e+00,1.027917146683e+00,1.009150505066e+00,7.674209475517e-01,6.231506541371e-02,1.490155220032e+00,-1.389217004180e-02,0.000000000000e+00
1.020058393478e+00,9.320626854897e-01,1.072573196143e-02,0.000000000000e+00,2.998285055161e+00,1.028959870338e+00,1.008726358414e+00,7.689500451088e-01,6.464250385761e-02,1.476022601128e+00,-1.523745618761e-02,0.000000000000e+00
1.020616650581e+00,9.364354610443e-01,1.034156791866e-02,0.000000000000e+00,3.000937461853e+00,1.028514504433e+00,1.007738351822e+00,7.725093960762e-01,6.364856660366e-02,1.479218125343e+00,-3.213312476873e-02,0.000000000000e+00
1.005663990974e+00,8.859744071960e-01,9.747150354087e-03,0.000000000000e+00,2.947530508041e+00,1.022887349129e+00,1.017126321793e+00,7.383173704147e-01,5.108785629272e-02,1.573391795158e+00,2.031270787120e-02,0.000000000000e+00
1.004975557327e+00,8.777958750725e-01,7.951078005135e-03,0.000000000000e+00,2.943612098694e+00,1.024090051651e+00,1.019019961357e+00,7.313082814217e-01,5.377255380154e-02,1.559144616127e+00,3.492344915867e-02,0.000000000000e+00
1.007131934166e+00,8.858238458633e-01,9.224023669958e-03,0.000000000000e+00,2.951467990875e+00,1.024744868279e+00,1.017488241196e+00,7.369802594185e-01,5.523411184549e-02,1.550014972687e+00,1.769370771945e-02,0.000000000000e+00
1.018824577332e+00,9.353047609329e-01,1.279303617775e-02,0.000000000000e+00,2.995810747147e+00,1.026565909386e+00,1.007598280907e+00,7.730126976967e-01,5.929882824421e-02,1.507815957069e+00,-1.240616589785e-01,0.000000000000e+00
1.019030570984e+00,9.344581365585e-01,1.216877531260e-02,0.000000000000e+00,2.996143579483e+00,1.027047395706e+00,1.007867097855e+00,7.720471024513e-01,6.037374213338e-02,1.499418377876e+00,-9.279803186655e-02,0.000000000000e+00
1.020218253136e+00,9.343253970146e-01,1.272570062429e-02,0.000000000000e+00,2.999316930771e+00,1.028562188148e+00,1.008178591728e+00,7.709257602692e-01,6.375493109226e-02,1.471406936646e+00,-1.124683320522e-01,0.000000000000e+00
1.017673492432e+00,9.358633756638e-01,1.283442601562e-02,0.000000000000e+00,2.992850303650e+00,1.024981856346e+00,1.007181406021e+00,7.745098471642e-01,5.576297640800e-02,1.540324091911e+00,-1.281419247389e-01,0.000000000000e+00
1.017980337143e+00,9.352457523346e-01,1.233428809792e-02,0.000000000000e+00,2.993515491486e+00,1.025529265404e+00,1.007415533066e+00,7.736700177193e-01,5.698487535119e-02,1.531275987625e+00,-9.742396324873e-02,0.000000000000e+00
1.009326338768e+00,9.068174362183e-01,7.738581858575e-03,0.000000000000e+00,2.962738037109e+00,1.022139430046e+00,1.012694716454e+00,7.545721530914e-01,4.941833019257e-02,1.589476943016e+00,1.219618543983e-01,0.000000000000e+00
1.008176922798e+00,9.085945487022e-01,7.963594980538e-03,0.000000000000e+00,2.960086822510e+00,1.020252466202e+00,1.011977672577e+00,7.571824789047e-01,4.520645365119e-02,1.627809762955e+00,1.317293494940e-01,0.000000000000e+00
1.009484410286e+00,9.121443033218e-01,6.590456701815e-03,0.000000000000e+00,2.964534759521e+00,1.020967245102e+00,1.011374950409e+00,7.593730092049e-01,4.680187627673e-02,1.598654985428e+00,1.775192320347e-01,0.000000000000e+00
1.007940649986e+00,8.962419033051e-01,7.901174947619e-03,0.000000000000e+00,2.956288576126e+00,1.023118853569e+00,1.015058517456e+00,7.459291219711e-01,5.160445719957e-02,1.578214764595e+00,8.011726289988e-02,0.000000000000e+00
1.006454706192e+00,8.984327912331e-01,7.866518571973e-03,0.000000000000e+00,2.952824354172e+00,1.020716547966e+00,1.014170289040e+00,7.491840124130e-01,4.624226316810e-02,1.625279307365e+00,9.020607173443e-02,0.000000000000e+00
9.979847073555e-01,9.107027053833e-01,1.314982678741e-02,0.000000000000e+00,2.933103799820e+00,1.006996035576e+00,1.009029507637e+00,7.678600549698e-01,1.561616361141e-02,2.524710655212e+00,5.808202549815e-02,0.000000000000e+00
9.969056844711e-01,9.103419184685e-01,1.300903595984e-02,0.000000000000e+00,2.930094957352e+00,1.005745053291e+00,1.008866906166e+00,7.684468626976e-01,1.282390672714e-02,2.603047609329e+00,7.937499880791e-02,0.000000000000e+00
9.995731115341e-01,9.282101392746e-01,1.289180666208e-02,0.000000000000e+00,2.941995382309e+00,1.004376530647e+00,1.004805445671e+00,7.830123901367e-01,9.768964722753e-03,2.816648960114e+00,3.264003992081e-01,0.000000000000e+00
9.967155456543e-01,9.145476222038e-01,1.260053552687e-02,0.000000000000e+00,2.930680274963e+00,1.004409551620e+00,1.007719397545e+00,7.725782990456e-01,9.842687286437e-03,2.864385604858e+00,1.871909201145e-01,0.000000000000e+00
9.980965256691e-01,9.234146475792e-01,1.299651898444e-02,0.000000000000e+00,2.936742782593e+00,1.003799080849e+00,1.005713462830e+00,7.797691822052e-01,8.480185642838e-03,2.998025894165e+00,2.836270630360e-01,0.000000000000e+00
9.974727034569e-01,9.160436391830e-01,1.234160456806e-02,0.000000000000e+00,2.933115720749e+00,1.004963278770e+00,1.007509589195e+00,7.733319401741e-01,1.107887737453e-02,2.738605022430e+00,2.070520073175e-01,0.000000000000e+00
1.001849770546e+00,9.388211369514e-01,1.301272865385e-02,0.000000000000e+00,2.950960874557e+00,1.004398941994e+00,1.002544522285e+00,7.910540103912e-01,9.819049388170e-03,2.735919475555e+00,4.877042770386e-01,0.000000000000e+00
1.002798914909e+00,9.416741728783e-01,1.213322486728e-02,0.000000000000e+00,2.954279422760e+00,1.004827380180e+00,1.002022862434e+00,7.929029464722e-01,1.077541243285e-02,2.554329156876e+00,5.779794454575e-01,0.000000000000e+00
1.001559257507e+00,9.425073266029e-01,1.341799274087e-02,0.000000000000e+00,2.951168537140e+00,1.003044009209e+00,1.001482486725e+00,7.948156595230e-01,6.794740445912e-03,2.875128507614e+00,6.074177622795e-01,0.000000000000e+00
1.002240896225e+00,9.443415403366e-01,1.266235671937e-02,0.000000000000e+00,2.953495025635e+00,1.003408670425e+00,1.001165151596e+00,7.959378361702e-01,7.608511485159e-03,2.736157655716e+00,7.367209792137e-01,0.000000000000e+00
9.965762495995e-01,9.278470277786e-01,1.667641662061e-02,0.000000000000e+00,2.933833599091e+00,1.000706076622e+00,1.004144072533e+00,7.853693962097e-01,1.576143782586e-03,5.810505390167e+00,1.916126459837e-01,0.000000000000e+00
9.974544048309e-01,9.318858981133e-01,1.606029458344e-02,0.000000000000e+00,2.937274217606e+00,1.000732421875e+00,1.003286361694e+00,7.884201407433e-01,1.634866464883e-03,5.723711013794e+00,4.440290629864e-01,0.000000000000e+00
9.970446825027e-01,9.283279180527e-01,1.652146130800e-02,0.000000000000e+00,2.935223817825e+00,1.001165390015e+00,1.004132866859e+00,7.854091525078e-01,2.601249143481e-03,5.521800041199e+00,2.163036018610e-01,0.000000000000e+00
9.964487552643e-01,9.292681217194e-01,1.650750264525e-02,0.000000000000e+00,2.933867454529e+00,1.000168919563e+00,1.003733396530e+00,7.868308424950e-01,3.770769108087e-04,6.074124336243e+00,2.977305650711e-01,0.000000000000e+00
9.996853470802e-01,9.465362429619e-01,1.689299941063e-02,0.000000000000e+00,2.947224140167e+00,9.995899796486e-01,9.999046325684e-01,8.003865480423e-01,-9.152314160019e-04,6.147989273071e+00,2.789284467697e+00,0.000000000000e+00
9.998326301575e-01,9.464347958565e-01,1.666731946170e-02,0.000000000000e+00,2.947592020035e+00,9.998034834862e-01,9.999708533287e-01,8.001529574394e-01,-4.386332584545e-04,5.746948719025e+00,2.321951627731e+00,0.000000000000e+00
9.999346733093e-01,9.468036890030e-01,1.715641468763e-02,0.000000000000e+00,2.947968721390e+00,9.998294711113e-01,9.998947978020e-01,8.004208803177e-01,-3.806509485003e-04,6.291662216187e+00,2.096237897873e+00,0.000000000000e+00
9.994365572929e-01,9.468258023262e-01,1.693472266197e-02,0.000000000000e+00,2.946633577347e+00,9.991990923882e-01,9.997624158859e-01,8.008881807327e-01,-1.787725370377e-03,5.903064250946e+00,3.605857610703e+00,0.000000000000e+00
